"Datum (UTC)","Nicht Erneuerbar","Erneuerbar","Last","Day-Ahead Auktion","Intraday kontinuierlich, Durchschnittspreis","CO2 Emissionszertifikate, Auktion DE"
2022-04-28T14:00:00.000Z,28.422,36.237,60.119,197.13,190.97,87.4
2022-04-28T15:00:00.000Z,30.082,29.058,60.299,217.63,205.97,87.4
2022-04-28T16:00:00.000Z,32.625,20.973,60.578,255,252.53,87.4
2022-04-28T17:00:00.000Z,33.161,14.66,60.625,279.09,290.68,87.4
2022-04-28T18:00:00.000Z,33.276,13.055,59.913,284.91,292.22,87.4
2022-04-28T19:00:00.000Z,33.056,14.087,58.205,268.91,276.53,87.4
2022-04-28T20:00:00.000Z,32.852,14.138,54.821,253.56,257.41,87.4
2022-04-28T21:00:00.000Z,31.786,13.633,50.815,222.78,222.15,87.4
2022-04-28T22:00:00.000Z,31.099,12.763,47.446,206.05,207.22,87.4
2022-04-28T23:00:00.000Z,31.009,12.109,45.258,203.15,204.26,87.4
2022-04-29T00:00:00.000Z,30.963,11.425,44.361,202.52,200.06,87.4
2022-04-29T01:00:00.000Z,30.899,10.645,44.572,203.23,201.25,87.4
2022-04-29T02:00:00.000Z,31.066,10.203,46.106,205.09,203.47,87.4
2022-04-29T03:00:00.000Z,32.301,9.84,49.833,213.86,227.23,87.4
2022-04-29T04:00:00.000Z,33.777,10.777,55.984,255.77,266.39,87.4
2022-04-29T05:00:00.000Z,34.009,15.206,60.783,280.06,275.99,87.4
2022-04-29T06:00:00.000Z,33.81,21.137,63.642,291.22,277.75,87.4
2022-04-29T07:00:00.000Z,33.783,27.697,64.524,256.34,279.16,87.4
2022-04-29T08:00:00.000Z,33.073,33.09,65.14,230.33,237.28,87.4
2022-04-29T09:00:00.000Z,31.064,37.063,64.836,217.4,226.38,82.86
2022-04-29T10:00:00.000Z,30.013,39.298,64.354,208.37,213.81,82.86
2022-04-29T11:00:00.000Z,29.061,39.545,62.711,197.25,201.53,82.86
2022-04-29T12:00:00.000Z,28.68,37.991,61.037,195.24,191.19,82.86
2022-04-29T13:00:00.000Z,28.711,34.395,59.55,195.04,186.23,82.86
2022-04-29T14:00:00.000Z,29.252,29.641,58.56,206,190.26,82.86
2022-04-29T15:00:00.000Z,30.606,24.299,59.193,216.3,209.64,82.86
2022-04-29T16:00:00.000Z,32.683,19.707,59.736,246.98,235.05,82.86
2022-04-29T17:00:00.000Z,33.171,16.031,59.55,262.08,244.27,82.86
2022-04-29T18:00:00.000Z,33.261,14.25,58.383,265.87,247.93,82.86
2022-04-29T19:00:00.000Z,33.042,14.438,55.816,254.97,241.92,82.86
2022-04-29T20:00:00.000Z,32.294,14.647,52.31,241.56,242.07,82.86
2022-04-29T21:00:00.000Z,31.747,14.593,48.607,217.91,229.24,82.86
2022-04-29T22:00:00.000Z,29.264,14.238,45.463,204.78,201.01,82.86
2022-04-29T23:00:00.000Z,27.81,14.003,43.5,189.1,186.91,82.86
2022-04-30T00:00:00.000Z,27.454,14.171,42.352,189.91,187.48,82.86
2022-04-30T01:00:00.000Z,27.322,14.124,42.066,187.47,184.4,82.86
2022-04-30T02:00:00.000Z,27.324,13.696,42.388,189.96,182.64,82.86
2022-04-30T03:00:00.000Z,27.849,13.269,42.798,194.81,186.11,82.86
2022-04-30T04:00:00.000Z,27.721,13.448,43.823,201,191.45,82.86
2022-04-30T05:00:00.000Z,27.76,15.061,46.804,206.59,191.56,82.86
2022-04-30T06:00:00.000Z,27.768,18.243,50.499,210.01,188.19,82.86
2022-04-30T07:00:00.000Z,27.335,22.986,53.458,205.85,187.87,82.86
2022-04-30T08:00:00.000Z,26.19,27.721,55.118,195.95,175.04,82.86
2022-04-30T09:00:00.000Z,25.397,31.145,55.798,186.58,164.13,82.86
2022-04-30T10:00:00.000Z,25.231,31.87,55.43,180.04,159.27,82.86
2022-04-30T11:00:00.000Z,25.107,31.124,53.508,172.94,147.68,82.86
2022-04-30T12:00:00.000Z,24.264,29.923,51.681,166.35,136,82.86
2022-04-30T13:00:00.000Z,24.252,27.102,50.635,159.69,136.07,82.86
2022-04-30T14:00:00.000Z,25.602,23.704,50.163,166.65,152.83,82.86
2022-04-30T15:00:00.000Z,26.399,20.102,50.542,192.02,192.34,82.86
2022-04-30T16:00:00.000Z,27.106,16.559,51.336,226.09,218.14,82.86
2022-04-30T17:00:00.000Z,27.579,13.212,50.976,246.97,241.08,82.86
2022-04-30T18:00:00.000Z,27.494,11.833,50.014,252.64,243.06,82.86
2022-04-30T19:00:00.000Z,27.409,12.052,48.507,247.11,237.66,82.86
2022-04-30T20:00:00.000Z,27.157,11.909,46.477,239.09,239.99,82.86
2022-04-30T21:00:00.000Z,26.558,11.146,43.618,219,222.07,82.86
2022-04-30T22:00:00.000Z,26.139,10.409,40.918,206,207.23,82.86
2022-04-30T23:00:00.000Z,25.914,10.025,38.987,199.7,198.08,82.86
2022-05-01T00:00:00.000Z,25.726,9.678,37.715,197.56,194.36,82.86
2022-05-01T01:00:00.000Z,26.128,9.314,37.266,192.2,192.41,82.86
2022-05-01T02:00:00.000Z,26.176,9.127,37.745,197.43,188.6,82.86
2022-05-01T03:00:00.000Z,26.5,9.094,37.453,201.32,196.7,82.86
2022-05-01T04:00:00.000Z,26.167,9.565,37.447,195,185.86,82.86
2022-05-01T05:00:00.000Z,26.337,11.837,39.317,194.95,182.29,82.86
2022-05-01T06:00:00.000Z,26.384,15.564,42.279,186.94,176.73,82.86
2022-05-01T07:00:00.000Z,25.699,20.493,45.449,182.04,168.67,82.86
2022-05-01T08:00:00.000Z,24.379,25.362,47.937,177.31,155.19,82.86
2022-05-01T09:00:00.000Z,23.813,28.752,49.539,176.5,142.93,82.86
2022-05-01T10:00:00.000Z,23.294,29.825,49.189,174.92,146.78,82.86
2022-05-01T11:00:00.000Z,22.685,30.002,47.037,150.74,121.88,82.86
2022-05-01T12:00:00.000Z,22.478,28.941,46.052,140.4,114.5,82.86
2022-05-01T13:00:00.000Z,22.561,26.324,45.511,138.9,109.31,82.86
2022-05-01T14:00:00.000Z,23.789,23.253,45.406,155.9,126.81,82.86
2022-05-01T15:00:00.000Z,25.911,19.367,46.466,187.04,171.63,82.86
2022-05-01T16:00:00.000Z,27.382,15.103,48.135,215.85,192.77,82.86
2022-05-01T17:00:00.000Z,28.323,11.679,48.193,249.43,227.31,82.86
2022-05-01T18:00:00.000Z,28.694,10.13,47.934,254.94,243.35,82.86
2022-05-01T19:00:00.000Z,28.677,10.352,47.368,243.03,234.04,82.86
2022-05-01T20:00:00.000Z,28.531,10.583,45.882,239.72,232.07,82.86
2022-05-01T21:00:00.000Z,27.869,10.526,42.961,215.97,203.79,82.86
2022-05-01T22:00:00.000Z,27.734,9.926,40.915,206.46,193.95,82.86
2022-05-01T23:00:00.000Z,27.74,9.773,39.555,199.87,186.52,82.86
2022-05-02T00:00:00.000Z,28.003,9.527,38.787,194.69,185.11,82.86
2022-05-02T01:00:00.000Z,28.193,9.307,39.339,193.76,183.56,82.86
2022-05-02T02:00:00.000Z,28.555,9.105,41.401,196.34,181.26,82.86
2022-05-02T03:00:00.000Z,28.992,9.011,45.706,209.96,181.67,82.86
2022-05-02T04:00:00.000Z,31.011,10.041,53.985,248.88,224.19,82.86
2022-05-02T05:00:00.000Z,31.033,14.185,59.436,270,243.73,82.86
2022-05-02T06:00:00.000Z,30.585,20.173,62.42,264.57,230.67,82.86
2022-05-02T07:00:00.000Z,30.277,27.578,63.104,238.98,199.7,82.86
2022-05-02T08:00:00.000Z,28.423,34.307,63.909,194.27,168.95,82.86
2022-05-02T09:00:00.000Z,27.479,38.23,64.92,189.97,164.48,82.86
2022-05-02T10:00:00.000Z,27.358,38.973,64.89,190.68,167.05,82.86
2022-05-02T11:00:00.000Z,27.349,37.785,64.018,190.45,168.61,82.86
2022-05-02T12:00:00.000Z,27.372,35.871,62.604,187.65,170.23,82.86
2022-05-02T13:00:00.000Z,27.616,32.763,61.654,185.05,172.43,82.86
2022-05-02T14:00:00.000Z,28.133,28.552,60.376,188.2,173.54,82.86
2022-05-02T15:00:00.000Z,30.29,23.534,60.144,218.72,222.75,82.86
2022-05-02T16:00:00.000Z,32.463,17.952,60.807,244.11,237.63,82.86
2022-05-02T17:00:00.000Z,33.122,13.463,60.795,263.97,251.08,82.86
2022-05-02T18:00:00.000Z,33.525,11.75,59.395,265.41,251.53,82.86
2022-05-02T19:00:00.000Z,33.406,12.648,57.919,253.52,241.32,82.86
2022-05-02T20:00:00.000Z,32.955,13.135,54.419,241.11,230.08,82.86
2022-05-02T21:00:00.000Z,31.953,13.132,50.222,219.92,205.52,82.86
2022-05-02T22:00:00.000Z,30.915,12.465,47.476,184.5,185.23,82.86
2022-05-02T23:00:00.000Z,31.16,11.961,45.378,182.09,210.42,82.86
2022-05-03T00:00:00.000Z,30.923,11.668,44.634,184.08,185.66,82.86
2022-05-03T01:00:00.000Z,30.847,11.887,45.058,185.12,183.09,82.86
2022-05-03T02:00:00.000Z,31.223,12.196,46.828,187.04,180.81,82.86
2022-05-03T03:00:00.000Z,32.457,12.633,50.168,191.19,184.61,82.86
2022-05-03T04:00:00.000Z,34.788,14.3,57.143,236.26,218.48,82.86
2022-05-03T05:00:00.000Z,35.563,18.025,61.947,255.96,239,82.86
2022-05-03T06:00:00.000Z,35.671,23.185,64.352,255.96,242.62,82.86
2022-05-03T07:00:00.000Z,35.048,29.318,64.82,232.7,223.03,82.86
2022-05-03T08:00:00.000Z,33.164,35.025,65.329,206.07,200.33,82.86
2022-05-03T09:00:00.000Z,31.678,39.019,65.824,200.24,189.58,82.86
2022-05-03T10:00:00.000Z,31.581,40.734,65.395,195.79,191.45,82.86
2022-05-03T11:00:00.000Z,31.054,40.487,64.701,197.29,189.85,82.86
2022-05-03T12:00:00.000Z,31.372,38.255,63.079,194.89,188.92,82.86
2022-05-03T13:00:00.000Z,31.359,35.264,61.914,195.54,192.97,82.86
2022-05-03T14:00:00.000Z,31.368,31.209,61.074,197.99,192.51,82.86
2022-05-03T15:00:00.000Z,33.276,25.606,61.41,218.99,217.04,82.86
2022-05-03T16:00:00.000Z,34.475,19.24,61.358,249.96,243.3,82.86
2022-05-03T17:00:00.000Z,34.801,14.291,60.864,269.94,271.28,82.86
2022-05-03T18:00:00.000Z,34.862,12.115,59.35,270.23,267.08,82.86
2022-05-03T19:00:00.000Z,34.832,11.786,57.885,261.77,256.41,82.86
2022-05-03T20:00:00.000Z,34.663,11.305,54.093,253.21,248.52,82.86
2022-05-03T21:00:00.000Z,33.868,10.739,49.637,228.94,224.22,82.86
2022-05-03T22:00:00.000Z,32.535,9.955,46.4,206,214.74,82.86
2022-05-03T23:00:00.000Z,32.039,9.256,44.92,200,205.92,82.86
2022-05-04T00:00:00.000Z,32,8.855,44.172,200.34,206.63,82.86
2022-05-04T01:00:00.000Z,32.033,8.58,44.274,201.12,206.78,82.86
2022-05-04T02:00:00.000Z,32.213,8.456,45.648,201.14,208.37,82.86
2022-05-04T03:00:00.000Z,33.196,8.447,49.272,224.32,226.69,82.86
2022-05-04T04:00:00.000Z,34.567,9.729,56.083,256.58,256.61,82.86
2022-05-04T05:00:00.000Z,35.036,13.298,60.932,296.9,288.72,82.86
2022-05-04T06:00:00.000Z,35.049,18.868,63.748,280.1,278.85,82.86
2022-05-04T07:00:00.000Z,34.878,24.949,64.013,255.09,260.37,82.86
2022-05-04T08:00:00.000Z,34.156,30.242,64.642,226.01,226.98,82.86
2022-05-04T09:00:00.000Z,32.931,34.29,65.586,209.41,216.13,82.86
2022-05-04T10:00:00.000Z,32.243,35.197,65.409,204.64,205.55,82.86
2022-05-04T11:00:00.000Z,32.293,33.886,64.493,202.15,202.76,82.86
2022-05-04T12:00:00.000Z,32.607,32.046,63.132,199.51,209.19,82.86
2022-05-04T13:00:00.000Z,32.365,29.312,62.136,200.6,208.02,82.86
2022-05-04T14:00:00.000Z,32.604,25.435,61.231,206.24,211.3,82.86
2022-05-04T15:00:00.000Z,34.299,20.445,61.05,231.16,237.29,82.86
2022-05-04T16:00:00.000Z,34.746,15.397,61.235,249.98,258.15,82.86
2022-05-04T17:00:00.000Z,34.929,11.628,61.194,275.44,282.13,82.86
2022-05-04T18:00:00.000Z,34.975,10.123,59.365,281.49,286.29,82.86
2022-05-04T19:00:00.000Z,35.211,10.046,57.836,263.37,262.99,82.86
2022-05-04T20:00:00.000Z,35.202,10.131,54.127,246.9,258.03,82.86
2022-05-04T21:00:00.000Z,34.686,9.732,49.891,232.47,237.71,82.86
2022-05-04T22:00:00.000Z,33.052,9.094,46.926,225.2,238.37,82.86
2022-05-04T23:00:00.000Z,32.13,8.796,44.826,208.44,216.65,82.86
2022-05-05T00:00:00.000Z,31.855,8.692,44.244,208.12,214.61,82.86
2022-05-05T01:00:00.000Z,31.653,8.56,44.428,205.09,208.96,82.86
2022-05-05T02:00:00.000Z,31.635,8.721,46.273,204.9,211.94,82.86
2022-05-05T03:00:00.000Z,32.368,8.769,49.732,220.77,230.16,82.86
2022-05-05T04:00:00.000Z,34.51,10.002,56.17,254.96,239.73,82.86
2022-05-05T05:00:00.000Z,34.976,13.481,60.963,275.06,261.95,82.86
2022-05-05T06:00:00.000Z,34.961,18.181,63.958,268.02,251.36,82.86
2022-05-05T07:00:00.000Z,34.575,23.708,64.95,252.96,239.23,82.86
2022-05-05T08:00:00.000Z,33.424,28.521,65.53,235.03,228.42,82.86
2022-05-05T09:00:00.000Z,32.282,32.277,66.398,232.09,230.37,82.86
2022-05-05T10:00:00.000Z,31.708,34.21,66.387,224.5,219.55,82.86
2022-05-05T11:00:00.000Z,31.317,33.906,65.583,215.04,209.88,82.86
2022-05-05T12:00:00.000Z,31.107,32.605,64.382,210.9,209.47,82.86
2022-05-05T13:00:00.000Z,30.923,30.152,63.327,210,215.72,82.86
2022-05-05T14:00:00.000Z,31.401,25.999,61.946,210.35,219.05,82.86
2022-05-05T15:00:00.000Z,32.626,21.498,61.703,229,241.5,82.86
2022-05-05T16:00:00.000Z,34.325,16.702,61.621,247.28,260.94,82.86
2022-05-05T17:00:00.000Z,34.658,12.716,61.268,263,276.72,82.86
2022-05-05T18:00:00.000Z,34.75,10.459,59.573,276.61,290.79,82.86
2022-05-05T19:00:00.000Z,34.763,10.19,57.821,259.96,267.38,82.86
2022-05-05T20:00:00.000Z,34.38,10.239,54.211,251.84,261.9,82.86
2022-05-05T21:00:00.000Z,33.525,10.026,50.297,238.52,244.59,82.86
2022-05-05T22:00:00.000Z,31.523,9.572,47.34,220.69,217.54,82.86
2022-05-05T23:00:00.000Z,31.016,9.291,45.416,213.74,213.38,82.86
2022-05-06T00:00:00.000Z,30.785,9.218,44.546,207.56,204.96,82.86
2022-05-06T01:00:00.000Z,30.778,9.206,44.658,204.02,202.21,82.86
2022-05-06T02:00:00.000Z,30.666,9.297,46.399,206.57,203.29,82.86
2022-05-06T03:00:00.000Z,31.304,9.53,49.623,219.07,214.13,82.86
2022-05-06T04:00:00.000Z,33.794,11.124,56.13,255.91,256.22,82.86
2022-05-06T05:00:00.000Z,34.129,14.827,61.268,274.92,265.35,82.86
2022-05-06T06:00:00.000Z,34.145,19.958,64.016,262.97,269.17,82.86
2022-05-06T07:00:00.000Z,33.678,25.426,64.798,236.8,254.07,82.86
2022-05-06T08:00:00.000Z,32.183,30.687,65.255,220,234.52,82.86
2022-05-06T09:00:00.000Z,30.449,34.16,65.822,208.13,223.08,90.77
2022-05-06T10:00:00.000Z,28.825,34.96,65.356,207.4,212.25,90.77
2022-05-06T11:00:00.000Z,28.233,34.216,63.403,191.81,205.94,90.77
2022-05-06T12:00:00.000Z,28.157,32.214,61.448,190.01,202.66,90.77
2022-05-06T13:00:00.000Z,28.083,29.524,60.311,187.01,202.33,90.77
2022-05-06T14:00:00.000Z,28.614,26.186,59.697,192.7,206.25,90.77
2022-05-06T15:00:00.000Z,30.414,21.528,60.179,211.59,234.27,90.77
2022-05-06T16:00:00.000Z,32.018,16.291,59.787,239.09,248.27,90.77
2022-05-06T17:00:00.000Z,32.574,11.979,58.677,256.79,260.98,90.77
2022-05-06T18:00:00.000Z,32.482,9.498,56.773,262.69,259.69,90.77
2022-05-06T19:00:00.000Z,31.901,9.168,55.24,255.91,261.62,90.77
2022-05-06T20:00:00.000Z,30.946,9.316,52.039,247.78,251.27,90.77
2022-05-06T21:00:00.000Z,29.757,9.61,48.515,235.46,236.35,90.77
2022-05-06T22:00:00.000Z,27.244,10.032,45.833,225.12,233.16,90.77
2022-05-06T23:00:00.000Z,25.436,10.315,43.836,216.94,226.99,90.77
2022-05-07T00:00:00.000Z,23.888,9.97,42.169,207.36,221.53,90.77
2022-05-07T01:00:00.000Z,23.953,9.791,41.787,200.01,221.35,90.77
2022-05-07T02:00:00.000Z,23.909,9.44,42.103,199.5,214.98,90.77
2022-05-07T03:00:00.000Z,24.003,9.475,42.843,200.1,219.77,90.77
2022-05-07T04:00:00.000Z,23.971,10.677,44.264,201.78,223.15,90.77
2022-05-07T05:00:00.000Z,24.036,14.45,46.937,216.28,246.63,90.77
2022-05-07T06:00:00.000Z,23.988,19.751,50.849,217.04,245.25,90.77
2022-05-07T07:00:00.000Z,23.268,25.729,53.518,208.57,232.71,90.77
2022-05-07T08:00:00.000Z,22.649,31.137,54.417,194.17,214.31,90.77
2022-05-07T09:00:00.000Z,22.285,34.233,54.876,190.67,205.03,90.77
2022-05-07T10:00:00.000Z,21.588,34.817,54.242,186.55,190.8,90.77
2022-05-07T11:00:00.000Z,21.15,34.411,53.093,174.37,181.31,90.77
2022-05-07T12:00:00.000Z,20.807,33.597,51.398,166.7,173.11,90.77
2022-05-07T13:00:00.000Z,20.754,32.604,50.768,159.17,171.23,90.77
2022-05-07T14:00:00.000Z,20.771,30.493,50.934,168.22,178.21,90.77
2022-05-07T15:00:00.000Z,21.64,27.075,51.559,185.3,195.37,90.77
2022-05-07T16:00:00.000Z,22.697,22.883,52.532,201.62,210.82,90.77
2022-05-07T17:00:00.000Z,23.103,18.732,52.085,222.74,243.02,90.77
2022-05-07T18:00:00.000Z,23.16,15.802,50.323,231.57,241.97,90.77
2022-05-07T19:00:00.000Z,23.116,15.492,49.472,229,240.06,90.77
2022-05-07T20:00:00.000Z,23.054,15.895,47.388,223.12,240.15,90.77
2022-05-07T21:00:00.000Z,22.548,15.829,44.448,208.38,207.11,90.77
2022-05-07T22:00:00.000Z,21.545,15.656,41.108,208.1,203.03,90.77
2022-05-07T23:00:00.000Z,20.438,15.835,39.111,193.3,188.83,90.77
2022-05-08T00:00:00.000Z,20.133,15.8,37.876,191.92,185.73,90.77
2022-05-08T01:00:00.000Z,19.807,15.535,37.18,186.01,183.5,90.77
2022-05-08T02:00:00.000Z,19.833,15.34,37.257,182.98,180.05,90.77
2022-05-08T03:00:00.000Z,19.795,15.652,37.471,186.06,183.83,90.77
2022-05-08T04:00:00.000Z,19.774,16.659,38.044,184.97,182.71,90.77
2022-05-08T05:00:00.000Z,19.72,19.115,40.54,185.93,178.55,90.77
2022-05-08T06:00:00.000Z,19.336,23.664,44.483,183.62,184.2,90.77
2022-05-08T07:00:00.000Z,18.693,28.51,47.132,163.45,175.48,90.77
2022-05-08T08:00:00.000Z,18.496,33.356,48.874,140.33,166.95,90.77
2022-05-08T09:00:00.000Z,18.458,37.104,50.768,123.17,151.7,90.77
2022-05-08T10:00:00.000Z,18.155,39.006,49.739,114.65,143.61,90.77
2022-05-08T11:00:00.000Z,17.332,38.301,48.11,86.18,107.89,90.77
2022-05-08T12:00:00.000Z,16.645,36.97,46.912,78.5,91.8,90.77
2022-05-08T13:00:00.000Z,17.446,34.806,45.775,93.26,104.26,90.77
2022-05-08T14:00:00.000Z,18.384,31.222,45.177,113.6,122.93,90.77
2022-05-08T15:00:00.000Z,20.175,26.12,46.671,155.8,161.9,90.77
2022-05-08T16:00:00.000Z,21.955,20.006,48.176,196.04,200.69,90.77
2022-05-08T17:00:00.000Z,23.851,14.883,48.552,234.6,239.93,90.77
2022-05-08T18:00:00.000Z,24.822,12.784,48.756,238.99,259.08,90.77
2022-05-08T19:00:00.000Z,25.531,13.645,49.227,238.35,246.73,90.77
2022-05-08T20:00:00.000Z,25.763,14.324,48.208,225.91,226.34,90.77
2022-05-08T21:00:00.000Z,25.306,14.476,45.237,217.9,211.01,90.77
2022-05-08T22:00:00.000Z,25.498,14.321,42.596,209.08,207,90.77
2022-05-08T23:00:00.000Z,25.232,14.172,41.316,199.21,193.19,90.77
2022-05-09T00:00:00.000Z,25.306,13.851,40.869,196.07,191.5,90.77
2022-05-09T01:00:00.000Z,25.473,13.329,41.255,191.11,188.45,90.77
2022-05-09T02:00:00.000Z,26.129,12.904,42.848,193.68,189.2,90.77
2022-05-09T03:00:00.000Z,28.052,12.953,46.633,210.72,209.81,90.77
2022-05-09T04:00:00.000Z,30.128,14.603,54.45,240,238.99,90.77
2022-05-09T05:00:00.000Z,30.772,18.561,59.827,256.23,260.69,90.77
2022-05-09T06:00:00.000Z,30.779,24.369,63.164,250.04,254.63,90.77
2022-05-09T07:00:00.000Z,29.68,31.789,63.975,219.21,221.46,90.77
2022-05-09T08:00:00.000Z,26.494,38.004,64.672,199.95,206.19,90.77
2022-05-09T09:00:00.000Z,25.587,41.721,65.25,194.39,188.32,90.77
2022-05-09T10:00:00.000Z,24.702,43.064,64.891,185.51,176.39,90.77
2022-05-09T11:00:00.000Z,24.357,42.563,64.048,183.46,176.93,90.77
2022-05-09T12:00:00.000Z,24.572,40.521,62.774,179.55,179.75,90.77
2022-05-09T13:00:00.000Z,25.045,37.246,62.138,183.94,184.51,90.77
2022-05-09T14:00:00.000Z,25.897,32.826,60.856,190.63,197.43,90.77
2022-05-09T15:00:00.000Z,28.858,26.478,60.78,220.93,223.81,90.77
2022-05-09T16:00:00.000Z,31.151,19.104,61.307,247.97,245.75,90.77
2022-05-09T17:00:00.000Z,31.643,13.277,61.192,280,280.08,90.77
2022-05-09T18:00:00.000Z,32.125,11.417,59.818,280,285.13,90.77
2022-05-09T19:00:00.000Z,32.319,13.172,58.496,250.44,268.8,90.77
2022-05-09T20:00:00.000Z,31.681,15.598,55.44,237.08,246.82,90.77
2022-05-09T21:00:00.000Z,30.447,17.773,51.347,204.25,214.8,90.77
2022-05-09T22:00:00.000Z,27.438,19.159,48.691,216.41,219.96,90.77
2022-05-09T23:00:00.000Z,25.267,20.41,47.049,205.61,195.31,90.77
2022-05-10T00:00:00.000Z,23.991,20.613,45.702,184.72,186.73,90.77
2022-05-10T01:00:00.000Z,24.105,21.445,46.021,169.98,181.55,90.77
2022-05-10T02:00:00.000Z,24.469,21.596,47.338,167.73,181.25,90.77
2022-05-10T03:00:00.000Z,25.218,21.332,50.605,187.06,199.02,90.77
2022-05-10T04:00:00.000Z,27.043,22.745,57.631,224.08,224.79,90.77
2022-05-10T05:00:00.000Z,27.613,26.499,62.661,237.95,244.37,90.77
2022-05-10T06:00:00.000Z,27.512,30.729,65.104,232.72,235.1,90.77
2022-05-10T07:00:00.000Z,26.355,36.162,65.781,210.25,207.56,90.77
2022-05-10T08:00:00.000Z,24.634,42.681,66.635,185,199.57,90.77
2022-05-10T09:00:00.000Z,23.433,49.235,68.5,165.46,169.14,90.77
2022-05-10T10:00:00.000Z,22.817,52.155,69.253,106.9,109.4,90.77
2022-05-10T11:00:00.000Z,22.215,52.229,68.569,88.44,99.17,90.77
2022-05-10T12:00:00.000Z,22.809,51.029,67.735,78.65,109.89,90.77
2022-05-10T13:00:00.000Z,23.64,47.364,66.876,88.49,128.71,90.77
2022-05-10T14:00:00.000Z,23.444,42.633,64.32,113.58,181.74,90.77
2022-05-10T15:00:00.000Z,24.547,36.787,64.06,184.43,212.36,90.77
2022-05-10T16:00:00.000Z,26.655,30.157,63.455,209.78,229.67,90.77
2022-05-10T17:00:00.000Z,28.408,24.195,63.132,234.92,243.27,90.77
2022-05-10T18:00:00.000Z,28.113,20.542,60.751,239.95,254.17,90.77
2022-05-10T19:00:00.000Z,27.424,19.54,58.818,236.96,247.46,90.77
2022-05-10T20:00:00.000Z,26.67,19.062,55.039,229.09,233.02,90.77
2022-05-10T21:00:00.000Z,25.735,18.621,50.823,201.49,221.33,90.77
2022-05-10T22:00:00.000Z,27.238,17.541,46.841,207.15,221.45,90.77
2022-05-10T23:00:00.000Z,27.35,16.98,45.334,192.8,217.4,90.77
2022-05-11T00:00:00.000Z,26.799,17.033,44.457,185.5,196.67,90.77
2022-05-11T01:00:00.000Z,25.995,17.591,44.874,179,183.76,90.77
2022-05-11T02:00:00.000Z,26.082,18.165,46.093,179.46,188.82,90.77
2022-05-11T03:00:00.000Z,25.908,19.363,49.263,185.72,207.35,90.77
2022-05-11T04:00:00.000Z,26.606,22.007,56.557,216.37,220.33,90.77
2022-05-11T05:00:00.000Z,27.152,26.221,62.054,233.22,242.87,90.77
2022-05-11T06:00:00.000Z,27.159,31.086,65.172,224,226.92,90.77
2022-05-11T07:00:00.000Z,25.762,38.532,65.805,200,214.95,90.77
2022-05-11T08:00:00.000Z,21.795,48.344,66.847,148.46,176.93,90.77
2022-05-11T09:00:00.000Z,19.338,57.109,68.46,95.19,123.64,90.77
2022-05-11T10:00:00.000Z,16.25,63.844,68.66,70.1,79.93,90.77
2022-05-11T11:00:00.000Z,14.577,64.855,68.483,25.23,36.16,90.77
2022-05-11T12:00:00.000Z,14.655,62.494,67.26,3.74,9.66,90.77
2022-05-11T13:00:00.000Z,15.186,60.475,66.439,31.26,33.83,90.77
2022-05-11T14:00:00.000Z,17.316,56.389,65.273,79.05,79.26,90.77
2022-05-11T15:00:00.000Z,20.336,49.009,64.752,117.6,135.74,90.77
2022-05-11T16:00:00.000Z,21.888,38.256,63.1,184.18,181.8,90.77
2022-05-11T17:00:00.000Z,23.978,28.905,61.981,219.3,222.23,90.77
2022-05-11T18:00:00.000Z,24.368,23.87,59.568,221.93,224.37,90.77
2022-05-11T19:00:00.000Z,24.172,24.57,58.318,220,216.81,90.77
2022-05-11T20:00:00.000Z,23.448,25.916,55.04,206.01,186.38,90.77
2022-05-11T21:00:00.000Z,21.845,27.948,50.543,192.93,171.02,90.77
2022-05-11T22:00:00.000Z,19.908,29.916,47.131,149.9,155.32,90.77
2022-05-11T23:00:00.000Z,19.482,31.808,46.29,145.01,137.49,90.77
2022-05-12T00:00:00.000Z,19.445,32.791,45.901,140.01,124.9,90.77
2022-05-12T01:00:00.000Z,19.16,33.125,46.461,145.66,126.7,90.77
2022-05-12T02:00:00.000Z,19.437,32.563,47.644,148.91,139.84,90.77
2022-05-12T03:00:00.000Z,19.643,32.468,50.559,172.42,154.91,90.77
2022-05-12T04:00:00.000Z,20.964,33.307,57.564,211.94,198.66,90.77
2022-05-12T05:00:00.000Z,21.533,35.382,62.156,230.56,226.21,90.77
2022-05-12T06:00:00.000Z,21.329,39.036,64.808,223.46,210.16,90.77
2022-05-12T07:00:00.000Z,20.881,43.568,65.272,189.21,202.33,90.77
2022-05-12T08:00:00.000Z,19.686,47.729,65.438,144.04,193.45,90.77
2022-05-12T09:00:00.000Z,19.14,51.301,66.303,122.63,168.56,90.77
2022-05-12T10:00:00.000Z,18.768,53.881,66.069,98.46,155.69,90.77
2022-05-12T11:00:00.000Z,18.008,55.512,66.304,82.38,131.01,90.77
2022-05-12T12:00:00.000Z,18.503,55.427,65.689,82.3,117.5,90.77
2022-05-12T13:00:00.000Z,19.215,51.561,64.424,98.74,141.21,90.77
2022-05-12T14:00:00.000Z,20.294,45.475,62.8,137.32,174.27,90.77
2022-05-12T15:00:00.000Z,22.391,37.788,63.03,183.91,201.46,90.77
2022-05-12T16:00:00.000Z,25.741,29.166,62.453,213.69,229.77,90.77
2022-05-12T17:00:00.000Z,26.567,22.402,62.216,233.5,244.46,90.77
